web-scraper-order,web-scraper-start-url,Reg,Aircraft Type,Config,Delivered,Fleet Number,Age
"1519892968-3338","https://www.planespotters.net/airline/United-Airlines?p=11","N34137","Boeing 757-224(WL)","C16Y153","01. Oct 2010","0137","18.3 Years"
"1519892981-3621","https://www.planespotters.net/airline/United-Airlines?p=6","N73283","Boeing 737-824(WL)","C16Y150","01. Oct 2010","0283","14.1 Years"
"1519892976-3510","https://www.planespotters.net/airline/United-Airlines?p=8","N38467","Boeing 737-924(ER)(WL)","C20Y159","14. Feb 2013","0467","5.1 Years"
"1519892985-3679","https://www.planespotters.net/airline/United-Airlines?p=4","N477UA","Airbus A320-232","C12Y138","06. Jan 2009
(19. Jul 2001)","4277","16.7 Years"
"1519892988-3781","https://www.planespotters.net/airline/United-Airlines?p=3","N475UA","Airbus A320-232","C12Y138","06. Jan 2009
(21. Jun 2001)","4275","16.8 Years"
"1519892988-3740","https://www.planespotters.net/airline/United-Airlines?p=3","N433UA","Airbus A320-232","C12Y138","03. Jun 1996","4633","21.9 Years"
"1519892988-3731","https://www.planespotters.net/airline/United-Airlines?p=3","N424UA","Airbus A320-232","C12Y138","06. Feb 1995","4624","23.3 Years"
"1519892988-3735","https://www.planespotters.net/airline/United-Airlines?p=3","N428UA","Airbus A320-232","C12Y138","03. May 1995","4628","23.1 Years"
"1519892966-3268","https://www.planespotters.net/airline/United-Airlines?p=12","N75851","Boeing 757-324(WL)","C24Y189","01. Oct 2010","0851","16.3 Years"
"1519892991-3818","https://www.planespotters.net/airline/United-Airlines?p=2","N407UA","Airbus A320-232","C12Y138","06. Jan 2009
(16. Feb 1994)","4107","24.3 Years"
"1519892981-3578","https://www.planespotters.net/airline/United-Airlines?p=6","N33209","Boeing 737-824(WL)","C16Y150","01. Oct 2010","0209","17.5 Years"
"1519892991-3817","https://www.planespotters.net/airline/United-Airlines?p=2","N406UA","Airbus A320-232","C12Y138","06. Jan 2009
(31. Jan 1994)","4106","24.4 Years"
"1519892988-3743","https://www.planespotters.net/airline/United-Airlines?p=3","N436UA","Airbus A320-232","C12Y138","10. Dec 1996","4636","21.4 Years"
"1519892971-3410","https://www.planespotters.net/airline/United-Airlines?p=10","N12116","Boeing 757-224(WL)","C16Y153","01. Oct 2010","0116","22.0 Years"
"1519892988-3768","https://www.planespotters.net/airline/United-Airlines?p=3","N462UA","Airbus A320-232","C12Y138","31. Jul 2000","4662","17.7 Years"
"1519892993-3862","https://www.planespotters.net/airline/United-Airlines?p=1","N828UA","Airbus A319-131","C8Y120","16. Jun 1999","4028","18.8 Years"
"1519892988-3774","https://www.planespotters.net/airline/United-Airlines?p=3","N468UA","Airbus A320-232","C12Y138","18. Dec 2000","4668","17.3 Years"
"1519892960-3202","https://www.planespotters.net/airline/United-Airlines?p=14","N2333U","Boeing 777-322(ER)","C60Y306","14. Feb 2017","2133","1.1 Years"
"1519892960-3190","https://www.planespotters.net/airline/United-Airlines?p=14","N796UA","Boeing 777-222(ER)","F8C40Y221","28. Jan 1998","2796","20.1 Years"
"1519892968-3314","https://www.planespotters.net/airline/United-Airlines?p=11","N14115","Boeing 757-224(WL)","C16Y153","01. Oct 2010","0115","22.6 Years"
"1519892978-3572","https://www.planespotters.net/airline/United-Airlines?p=7","N27421","Boeing 737-924(ER)(WL)","C20Y159","01. Oct 2010","0421","9.9 Years"
"1519892985-3705","https://www.planespotters.net/airline/United-Airlines?p=4","N13718","Boeing 737-724(WL)","C12Y114","01. Oct 2010","0718","19.2 Years"
"1519892958-3153","https://www.planespotters.net/airline/United-Airlines?p=15","N35953","Boeing 787-9 Dreamliner","C48Y204","16. Mar 2015","0953","3.1 Years"
"1519892971-3400","https://www.planespotters.net/airline/United-Airlines?p=10","N75435","Boeing 737-924(ER)(WL)","C20Y159","01. Oct 2010","0435","8.8 Years"
"1519892968-3359","https://www.planespotters.net/airline/United-Airlines?p=11","N67134","Boeing 757-224(WL)","C16Y153","01. Oct 2010","0134","19.1 Years"
"1519892960-3191","https://www.planespotters.net/airline/United-Airlines?p=14","N797UA","Boeing 777-222(ER)","F8C40Y221","20. Feb 1998","2897","20.1 Years"
"1519892971-3393","https://www.planespotters.net/airline/United-Airlines?p=10","N75410","Boeing 737-924(WL)","C20Y159","01. Oct 2010","0410","16.3 Years"
"1519892963-3261","https://www.planespotters.net/airline/United-Airlines?p=13","N771UA","Boeing 777-222","C28Y336","27. Nov 1995","2471","23.6 Years"
"1519892991-3797","https://www.planespotters.net/airline/United-Airlines?p=2","N","Airbus A319-133","","Due","","14.9 Years"
"1519892993-3864","https://www.planespotters.net/airline/United-Airlines?p=1","N830UA","Airbus A319-131","C8Y120","08. Jun 2000","4030","17.8 Years"
"1519892960-3201","https://www.planespotters.net/airline/United-Airlines?p=14","N2332U","Boeing 777-322(ER)","C60Y306","30. Dec 2016","2132","1.2 Years"
"1519892985-3721","https://www.planespotters.net/airline/United-Airlines?p=4","N17752","Boeing 737-71Q(WL)","C12Y114","29. May 2015","0752","18.8 Years"
"1519892968-3318","https://www.planespotters.net/airline/United-Airlines?p=11","N17104","Boeing 757-224(WL)","C16Y153","01. Oct 2010","0104","23.6 Years"
"1519892966-3308","https://www.planespotters.net/airline/United-Airlines?p=12","N674UA","Boeing 767-322(ER)(WL)","C30Y184","05. Apr 2000","6674","18.1 Years"
"1519892960-3208","https://www.planespotters.net/airline/United-Airlines?p=14","N2737U","Boeing 777-322(ER)","C60Y306","23. Mar 2017","2137","1.0 Years"
"1519892958-3130","https://www.planespotters.net/airline/United-Airlines?p=15","N29907","Boeing 787-8 Dreamliner","C36Y183","31. Jul 2013","0907","4.6 Years"
"1519892985-3718","https://www.planespotters.net/airline/United-Airlines?p=4","N16732","Boeing 737-724(WL)","C12Y114","01. Oct 2010","0732","18.6 Years"
"1519892966-3273","https://www.planespotters.net/airline/United-Airlines?p=12","N77865","Boeing 757-33N(WL)","C24Y189","01. Oct 2010","0865","16.0 Years"
"1519892968-3356","https://www.planespotters.net/airline/United-Airlines?p=11","N596UA","Boeing 757-222(WL)","C28Y114","17. Mar 1998","5996","20.0 Years"
"1519892971-3384","https://www.planespotters.net/airline/United-Airlines?p=10","N69839","Boeing 737-924(ER)(WL)","C20Y159","19. Dec 2014","0839","3.2 Years"
"1519892978-3570","https://www.planespotters.net/airline/United-Airlines?p=7","N87527","Boeing 737-824(WL)","C16Y150","01. Oct 2010","0527","7.7 Years"
"1519892968-3328","https://www.planespotters.net/airline/United-Airlines?p=11","N19130","Boeing 757-224(WL)","C16Y153","01. Oct 2010","0130","19.9 Years"
"1519892973-3450","https://www.planespotters.net/airline/United-Airlines?p=9","N66893","Boeing 737-924(ER)(WL)","C20Y159","20. Jan 2016","0893","2.1 Years"
"1519892973-3464","https://www.planespotters.net/airline/United-Airlines?p=9","N68817","Boeing 737-924(ER)(WL)","C20Y159","04. Mar 2014","0817","4.0 Years"
"1519892966-3265","https://www.planespotters.net/airline/United-Airlines?p=12","N57870","Boeing 757-33N(WL)","C24Y189","01. Oct 2010","0870","14.8 Years"
"1519892993-3840","https://www.planespotters.net/airline/United-Airlines?p=1","N806UA","Airbus A319-131","C8Y120","27. Feb 1998","4006","20.0 Years"
"1519892991-3784","https://www.planespotters.net/airline/United-Airlines?p=2","N854UA","Airbus A319-131","C8Y120","17. May 2002","4054","15.9 Years"
"1519892981-3601","https://www.planespotters.net/airline/United-Airlines?p=6","N37267","Boeing 737-824(WL)","C16Y150","01. Oct 2010","0267","16.5 Years"
"1519892963-3238","https://www.planespotters.net/airline/United-Airlines?p=13","N221UA","Boeing 777-222(ER)","F8C40Y221","22. Jun 2001","2021","16.7 Years"
"1519892976-3494","https://www.planespotters.net/airline/United-Airlines?p=8","N37464","Boeing 737-924(ER)(WL)","C20Y159","19. Dec 2012","0464","5.2 Years"
"1519892971-3399","https://www.planespotters.net/airline/United-Airlines?p=10","N75433","Boeing 737-924(ER)(WL)","C20Y159","01. Oct 2010","0433","9.0 Years"
"1519892991-3792","https://www.planespotters.net/airline/United-Airlines?p=2","N895UA","Airbus A319-132","C8Y120","06. Feb 2017","4895","11.1 Years"
"1519892958-3123","https://www.planespotters.net/airline/United-Airlines?p=15","N26906","Boeing 787-8 Dreamliner","C36Y183","31. Oct 2012","0906","5.4 Years"
"1519892973-3433","https://www.planespotters.net/airline/United-Airlines?p=9","N62895","Boeing 737-924(ER)(WL)","C20Y159","11. Oct 2016","0895","1.4 Years"
"1519892960-3186","https://www.planespotters.net/airline/United-Airlines?p=14","N792UA","Boeing 777-222(ER)","F8C40Y221","25. Sep 1997","2792","20.5 Years"
"1519892993-3861","https://www.planespotters.net/airline/United-Airlines?p=1","N827UA","Airbus A319-131","C8Y120","28. May 1999","4027","18.8 Years"
"1519892973-3457","https://www.planespotters.net/airline/United-Airlines?p=9","N68452","Boeing 737-924(ER)(WL)","C20Y159","10. May 2012","0452","5.8 Years"
"1519892960-3187","https://www.planespotters.net/airline/United-Airlines?p=14","N793UA","Boeing 777-222(ER)","F8C40Y221","07. Oct 1997","2793","20.5 Years"
"1519892983-3634","https://www.planespotters.net/airline/United-Airlines?p=5","N33714","Boeing 737-724(WL)","C12Y114","01. Oct 2010","0714","19.5 Years"
"1519892971-3387","https://www.planespotters.net/airline/United-Airlines?p=10","N69885","Boeing 737-924(ER)(WL)","C20Y159","17. Jul 2015","0885","2.7 Years"
"1519892958-3128","https://www.planespotters.net/airline/United-Airlines?p=15","N27908","Boeing 787-8 Dreamliner","C36Y183","12. Nov 2013","0908","4.4 Years"
"1519892958-3141","https://www.planespotters.net/airline/United-Airlines?p=15","N26960","Boeing 787-9 Dreamliner","C48Y204","05. Nov 2015","0960","2.4 Years"
"1519892978-3556","https://www.planespotters.net/airline/United-Airlines?p=7","N78285","Boeing 737-824(WL)","C16Y150","01. Oct 2010","0285","13.7 Years"
"1519892983-3630","https://www.planespotters.net/airline/United-Airlines?p=5","N27724","Boeing 737-724(WL)","C12Y114","01. Oct 2010","0724","18.8 Years"
"1519892983-3660","https://www.planespotters.net/airline/United-Airlines?p=5","N17229","Boeing 737-824(WL)","C16Y150","01. Oct 2010","0229","18.8 Years"
"1519892991-3812","https://www.planespotters.net/airline/United-Airlines?p=2","N401UA","Airbus A320-232","C12Y138","06. Jan 2009
(24. Nov 1993)","4101","24.5 Years"
"1519892960-3203","https://www.planespotters.net/airline/United-Airlines?p=14","N2341U","Boeing 777-322(ER)","C60Y306","23. Jun 2017","2141","0.8 Years"
"1519892985-3725","https://www.planespotters.net/airline/United-Airlines?p=4","N23708","Boeing 737-724(WL)","C12Y114","01. Oct 2010","0708","19.8 Years"
"1519892993-3854","https://www.planespotters.net/airline/United-Airlines?p=1","N820UA","Airbus A319-131","C8Y120","27. Oct 1998","4020","19.4 Years"
"1519892971-3407","https://www.planespotters.net/airline/United-Airlines?p=10","N81449","Boeing 737-924(ER)(WL)","C20Y159","28. Mar 2012","0449","6.0 Years"
"1519892976-3518","https://www.planespotters.net/airline/United-Airlines?p=8","N39461","Boeing 737-924(ER)(WL)","C20Y159","02. Nov 2012","0461","5.4 Years"
"1519892960-3204","https://www.planespotters.net/airline/United-Airlines?p=14","N2534U","Boeing 777-322(ER)","C60Y306","Oct 2017
(23. Mar 2017)","2134","1.1 Years"
"1519892991-3782","https://www.planespotters.net/airline/United-Airlines?p=2","N852UA","Airbus A319-131","C8Y120","25. Mar 2002","4052","16.0 Years"
"1519892973-3463","https://www.planespotters.net/airline/United-Airlines?p=9","N68811","Boeing 737-924(ER)(WL)","C20Y159","21. Jan 2014","0811","4.2 Years"
"1519892983-3659","https://www.planespotters.net/airline/United-Airlines?p=5","N16234","Boeing 737-824(WL)","C16Y150","01. Oct 2010","0234","18.6 Years"
"1519892988-3760","https://www.planespotters.net/airline/United-Airlines?p=3","N454UA","Airbus A320-232","C12Y138","05. Nov 1999","4654","18.5 Years"
"1519892963-3245","https://www.planespotters.net/airline/United-Airlines?p=13","N228UA","Boeing 777-222(ER)","F8C40Y221","14. Feb 2002","2828","16.1 Years"
"1519892983-3647","https://www.planespotters.net/airline/United-Airlines?p=5","N14214","Boeing 737-824(WL)","C16Y150","01. Oct 2010","0214","19.7 Years"
"1519892963-3227","https://www.planespotters.net/airline/United-Airlines?p=13","N210UA","Boeing 777-222","C28Y336","28. Jan 2000","2510","18.2 Years"
"1519892991-3791","https://www.planespotters.net/airline/United-Airlines?p=2","N894UA","Airbus A319-132","C8Y120","14. Dec 2016","4894","11.2 Years"
"1519892978-3522","https://www.planespotters.net/airline/United-Airlines?p=7","N76269","Boeing 737-824(WL)","C16Y150","01. Oct 2010","0269","16.5 Years"
"1519892976-3472","https://www.planespotters.net/airline/United-Airlines?p=8","N30401","Boeing 737-924(WL)","C20Y159","01. Oct 2010","0401","16.9 Years"
"1519892993-3855","https://www.planespotters.net/airline/United-Airlines?p=1","N821UA","Airbus A319-131","C8Y120","21. Jan 1999","4021","19.2 Years"
"1519892960-3188","https://www.planespotters.net/airline/United-Airlines?p=14","N794UA","Boeing 777-222(ER)","F8C40Y221","18. Nov 1997","2894","20.4 Years"
"1519892968-3327","https://www.planespotters.net/airline/United-Airlines?p=11","N19117","Boeing 757-224(WL)","C16Y153","01. Oct 2010","0117","21.9 Years"
"1519892971-3413","https://www.planespotters.net/airline/United-Airlines?p=10","N13113","Boeing 757-224(WL)","C16Y153","01. Oct 2010","0113","22.9 Years"
"1519892963-3234","https://www.planespotters.net/airline/United-Airlines?p=13","N217UA","Boeing 777-222(ER)","F8C40Y221","14. Aug 2000","2817","17.6 Years"
"1519892983-3655","https://www.planespotters.net/airline/United-Airlines?p=5","N14242","Boeing 737-824(WL)","C16Y150","01. Oct 2010","0242","18.4 Years"
"1519892991-3824","https://www.planespotters.net/airline/United-Airlines?p=2","N413UA","Airbus A320-232","C12Y138","20. Jun 1994","4713","24.0 Years"
"1519892985-3695","https://www.planespotters.net/airline/United-Airlines?p=4","N492UA","Airbus A320-232","C12Y138","06. Jan 2009
(22. Apr 2002)","4292","16.0 Years"
"1519892966-3272","https://www.planespotters.net/airline/United-Airlines?p=12","N75861","Boeing 757-33N(WL)","C24Y189","01. Oct 2010","0861","16.6 Years"
"1519892991-3786","https://www.planespotters.net/airline/United-Airlines?p=2","N889UA","Airbus A319-132","C8Y120","26. Jan 2016","4889","12.2 Years"
"1519892968-3362","https://www.planespotters.net/airline/United-Airlines?p=11","N57855","Boeing 757-324(WL)","C24Y189","01. Oct 2010","0855","14.3 Years"
"1519892973-3445","https://www.planespotters.net/airline/United-Airlines?p=9","N66828","Boeing 737-924(ER)(WL)","C20Y159","18. Jun 2014","0828","3.7 Years"
"1519892991-3807","https://www.planespotters.net/airline/United-Airlines?p=2","N","Airbus A319-132","","Due","","13.0 Years"
"1519892991-3789","https://www.planespotters.net/airline/United-Airlines?p=2","N892UA","Airbus A319-132","C8Y120","28. Nov 2016","4892","11.3 Years"
"1519892983-3667","https://www.planespotters.net/airline/United-Airlines?p=5","N24202","Boeing 737-824(WL)","C16Y150","01. Oct 2010","0202","17.8 Years"
"1519892976-3475","https://www.planespotters.net/airline/United-Airlines?p=8","N34455","Boeing 737-924(ER)(WL)","C20Y159","26. Jun 2012","0455","5.7 Years"
"1519892988-3779","https://www.planespotters.net/airline/United-Airlines?p=3","N473UA","Airbus A320-232","C12Y138","06. Jan 2009
(15. May 2001)","4173","16.9 Years"
"1519892960-3174","https://www.planespotters.net/airline/United-Airlines?p=14","N78017","Boeing 777-224(ER)","C50Y217","01. Oct 2010","0017","16.0 Years"
"1519892988-3736","https://www.planespotters.net/airline/United-Airlines?p=3","N429UA","Airbus A320-232","C12Y138","23. Jun 1995","4629","22.8 Years"
"1519892958-3152","https://www.planespotters.net/airline/United-Airlines?p=15","N29971","Boeing 787-9 Dreamliner","C48Y204","09. Jan 2018","0971","0.2 Years"
"1519892981-3618","https://www.planespotters.net/airline/United-Airlines?p=6","N73275","Boeing 737-824(WL)","C16Y150","01. Oct 2010","0275","16.1 Years"
"1519892976-3486","https://www.planespotters.net/airline/United-Airlines?p=8","N37419","Boeing 737-924(ER)(WL)","C20Y159","01. Oct 2010","0419","10.0 Years"
"1519892971-3394","https://www.planespotters.net/airline/United-Airlines?p=10","N75425","Boeing 737-924(ER)(WL)","C20Y159","01. Oct 2010","0425","9.7 Years"
"1519892981-3596","https://www.planespotters.net/airline/United-Airlines?p=6","N36280","Boeing 737-824(WL)","C16Y150","01. Oct 2010","0280","14.3 Years"
"1519892966-3297","https://www.planespotters.net/airline/United-Airlines?p=12","N663UA","Boeing 767-322(ER)(WL)","C30Y184","30. Aug 1993","6463","24.5 Years"
"1519892983-3643","https://www.planespotters.net/airline/United-Airlines?p=5","N12225","Boeing 737-824(WL)","C16Y150","01. Oct 2010","0225","19.3 Years"
"1519892966-3264","https://www.planespotters.net/airline/United-Airlines?p=12","N57869","Boeing 757-33N(WL)","C24Y189","01. Oct 2010","0869","15.5 Years"
"1519892960-3197","https://www.planespotters.net/airline/United-Airlines?p=14","N2140U","Boeing 777-322(ER)","C60Y306","13. Jun 2017","2140","0.9 Years"
"1519892985-3685","https://www.planespotters.net/airline/United-Airlines?p=4","N483UA","Airbus A320-232","C12Y138","06. Jan 2009
(13. Dec 2001)","4283","16.5 Years"
"1519892958-3126","https://www.planespotters.net/airline/United-Airlines?p=15","N27901","Boeing 787-8 Dreamliner","C36Y183","27. Dec 2012","0901","5.2 Years"
"1519892981-3577","https://www.planespotters.net/airline/United-Airlines?p=6","N33203","Boeing 737-824(WL)","C16Y150","01. Oct 2010","0203","17.7 Years"
"1519892985-3692","https://www.planespotters.net/airline/United-Airlines?p=4","N4901U","Airbus A320-232","","16. Oct 2017","","12.1 Years"
"1519892968-3335","https://www.planespotters.net/airline/United-Airlines?p=11","N33103","Boeing 757-224(WL)","C16Y153","01. Oct 2010","0103","23.7 Years"
"1519892963-3217","https://www.planespotters.net/airline/United-Airlines?p=13","N76054","Boeing 767-424(ER)","C39Y203","01. Oct 2010","0054","17.3 Years"
"1519892960-3170","https://www.planespotters.net/airline/United-Airlines?p=14","N78005","Boeing 777-224(ER)","C50Y217","01. Oct 2010","0005","19.3 Years"
"1519892973-3442","https://www.planespotters.net/airline/United-Airlines?p=9","N66808","Boeing 737-924(ER)(WL)","C20Y159","15. Nov 2013","0808","4.3 Years"
"1519892973-3432","https://www.planespotters.net/airline/United-Airlines?p=9","N62894","Boeing 737-924(ER)(WL)","C20Y159","22. Feb 2016","0894","2.1 Years"
"1519892971-3373","https://www.planespotters.net/airline/United-Airlines?p=10","N69813","Boeing 737-924(ER)(WL)","C20Y159","03. Feb 2014","0813","4.1 Years"
"1519892988-3746","https://www.planespotters.net/airline/United-Airlines?p=3","N439UA","Airbus A320-232","C12Y138","06. Jan 2009
(11. Jun 1997)","4239","20.9 Years"
"1519892973-3455","https://www.planespotters.net/airline/United-Airlines?p=9","N67845","Boeing 737-924(ER)(WL)","C20Y159","20. Feb 2015","0845","3.1 Years"
"1519892981-3613","https://www.planespotters.net/airline/United-Airlines?p=6","N54241","Boeing 737-824(WL)","C16Y150","01. Oct 2010","0241","18.4 Years"
"1519892976-3478","https://www.planespotters.net/airline/United-Airlines?p=8","N36444","Boeing 737-924(ER)(WL)","C20Y159","20. Dec 2010","0444","7.3 Years"
"1519892993-3846","https://www.planespotters.net/airline/United-Airlines?p=1","N812UA","Airbus A319-131","C8Y120","09. Jul 1998","4012","19.7 Years"
"1519892963-3219","https://www.planespotters.net/airline/United-Airlines?p=13","N76062","Boeing 767-424(ER)","C39Y203","01. Oct 2010","0062","16.0 Years"
"1519892991-3826","https://www.planespotters.net/airline/United-Airlines?p=2","N415UA","Airbus A320-232","C12Y138","05. Dec 1994","4615","23.5 Years"
"1519892976-3507","https://www.planespotters.net/airline/United-Airlines?p=8","N38454","Boeing 737-924(ER)(WL)","C20Y159","13. Jun 2012","0454","5.8 Years"
"1519892968-3353","https://www.planespotters.net/airline/United-Airlines?p=11","N589UA","Boeing 757-222(WL)","C28Y114","03. Nov 1997","5989","20.5 Years"
"1519892968-3363","https://www.planespotters.net/airline/United-Airlines?p=11","N57857","Boeing 757-324(WL)","C24Y189","01. Oct 2010","0857","14.1 Years"
"1519892960-3163","https://www.planespotters.net/airline/United-Airlines?p=14","N777UA","Boeing 777-222","C28Y336","15. May 1995","2477","22.9 Years"
"1519892993-3845","https://www.planespotters.net/airline/United-Airlines?p=1","N811UA","Airbus A319-131","C8Y120","02. Jul 1998","4011","19.7 Years"
"1519892993-3836","https://www.planespotters.net/airline/United-Airlines?p=1","N802UA","Airbus A319-131","C8Y120","30. Jun 1997","4002","20.7 Years"
"1519892963-3237","https://www.planespotters.net/airline/United-Airlines?p=13","N220UA","Boeing 777-222(ER)","F8C40Y221","25. May 2001","2020","16.8 Years"
"1519892978-3555","https://www.planespotters.net/airline/United-Airlines?p=7","N77542","Boeing 737-824(WL)","C16Y150","27. Sep 2017","0542","0.5 Years"
"1519892981-3623","https://www.planespotters.net/airline/United-Airlines?p=6","N73299","Boeing 737-824(WL)","C16Y150","01. Oct 2010","0299","12.3 Years"
"1519892958-3132","https://www.planespotters.net/airline/United-Airlines?p=15","N45905","Boeing 787-8 Dreamliner","C36Y183","14. Dec 2012","0905","5.3 Years"
"1519892985-3697","https://www.planespotters.net/airline/United-Airlines?p=4","N494UA","Airbus A320-232","C12Y138","06. Jan 2009
(05. Sep 2002)","4294","15.7 Years"
"1519892981-3612","https://www.planespotters.net/airline/United-Airlines?p=6","N39297","Boeing 737-824(WL)","C16Y150","01. Oct 2010","0297","12.4 Years"
"1519892985-3727","https://www.planespotters.net/airline/United-Airlines?p=4","N24702","Boeing 737-724(WL)","C12Y114","01. Oct 2010","0702","20.0 Years"
"1519892976-3511","https://www.planespotters.net/airline/United-Airlines?p=8","N38473","Boeing 737-924(ER)(WL)","C20Y159","09. May 2013","0473","4.8 Years"
"1519892988-3763","https://www.planespotters.net/airline/United-Airlines?p=3","N457UA","Airbus A320-232","C12Y138","06. Jan 2009
(21. Jan 2000)","4257","18.3 Years"
"1519892971-3378","https://www.planespotters.net/airline/United-Airlines?p=10","N69826","Boeing 737-924(ER)(WL)","C20Y159","06. Jun 2014","0826","3.8 Years"
"1519892991-3823","https://www.planespotters.net/airline/United-Airlines?p=2","N412UA","Airbus A320-232","C12Y138","31. May 1994","4712","24.1 Years"
"1519892973-3462","https://www.planespotters.net/airline/United-Airlines?p=9","N68807","Boeing 737-924(ER)(WL)","C20Y159","12. Nov 2013","0807","4.3 Years"
"1519892958-3124","https://www.planespotters.net/airline/United-Airlines?p=15","N26909","Boeing 787-8 Dreamliner","C36Y183","27. Jan 2014","0909","4.2 Years"
"1519892966-3263","https://www.planespotters.net/airline/United-Airlines?p=12","N57868","Boeing 757-33N(WL)","C24Y189","01. Oct 2010","0868","15.6 Years"
"1519892993-3884","https://www.planespotters.net/airline/United-Airlines?p=1","N850UA","Airbus A319-131","C8Y120","08. Feb 2002","4050","16.1 Years"
"1519892988-3742","https://www.planespotters.net/airline/United-Airlines?p=3","N435UA","Airbus A320-232","C12Y138","03. Sep 1996","4635","21.7 Years"
"1519892991-3828","https://www.planespotters.net/airline/United-Airlines?p=2","N417UA","Airbus A320-232","C12Y138","06. Sep 1994","4617","23.8 Years"
"1519892991-3829","https://www.planespotters.net/airline/United-Airlines?p=2","N418UA","Airbus A320-232","C12Y138","12. Sep 1994","4618","23.7 Years"
"1519892960-3195","https://www.planespotters.net/airline/United-Airlines?p=14","N2136U","Boeing 777-322(ER)","C60Y306","23. Mar 2017","2136","1.0 Years"
"1519892978-3558","https://www.planespotters.net/airline/United-Airlines?p=7","N78506","Boeing 737-824(WL)","C16Y150","01. Oct 2010","0506","11.5 Years"
"1519892993-3870","https://www.planespotters.net/airline/United-Airlines?p=1","N836UA","Airbus A319-131","C8Y120","30. Mar 2001","4036","17.0 Years"
"1519892993-3850","https://www.planespotters.net/airline/United-Airlines?p=1","N816UA","Airbus A319-131","C8Y120","02. Sep 1998","4016","19.6 Years"
"1519892958-3127","https://www.planespotters.net/airline/United-Airlines?p=15","N27903","Boeing 787-8 Dreamliner","C36Y183","20. Dec 2012","0903","5.2 Years"
"1519892981-3585","https://www.planespotters.net/airline/United-Airlines?p=6","N33292","Boeing 737-824(WL)","C16Y150","01. Oct 2010","0292","13.2 Years"
"1519892976-3492","https://www.planespotters.net/airline/United-Airlines?p=8","N37456","Boeing 737-924(ER)(WL)","C20Y159","14. Sep 2012","0456","5.5 Years"
"1519892983-3654","https://www.planespotters.net/airline/United-Airlines?p=5","N14240","Boeing 737-824(WL)","C16Y150","01. Oct 2010","0240","18.4 Years"
"1519892976-3489","https://www.planespotters.net/airline/United-Airlines?p=8","N37427","Boeing 737-924(ER)(WL)","C20Y159","01. Oct 2010","0427","9.6 Years"
"1519892978-3573","https://www.planespotters.net/airline/United-Airlines?p=7","N27477","Boeing 737-924(ER)(WL)","C20Y159","17. Jul 2013","0477","4.7 Years"
"1519892958-3119","https://www.planespotters.net/airline/United-Airlines?p=15","N2846U","Boeing 777-322(ER)","C60Y306","(On Order)","2146",""
"1519892978-3565","https://www.planespotters.net/airline/United-Airlines?p=7","N79541","Boeing 737-824(WL)","C16Y150","14. Sep 2017","0541","0.5 Years"
"1519892976-3499","https://www.planespotters.net/airline/United-Airlines?p=8","N37471","Boeing 737-924(ER)(WL)","C20Y159","08. Apr 2013","0471","4.9 Years"
"1519892971-3395","https://www.planespotters.net/airline/United-Airlines?p=10","N75426","Boeing 737-924(ER)(WL)","C20Y159","01. Oct 2010","0426","9.6 Years"
"1519892963-3210","https://www.planespotters.net/airline/United-Airlines?p=13","N66056","Boeing 767-424(ER)","C39Y203","01. Oct 2010","0056","16.7 Years"
"1519892968-3325","https://www.planespotters.net/airline/United-Airlines?p=11","N18112","Boeing 757-224(WL)","C16Y153","01. Oct 2010","0112","23.2 Years"
"1519892993-3882","https://www.planespotters.net/airline/United-Airlines?p=1","N848UA","Airbus A319-131","C8Y120","25. Jan 2002","4048","16.2 Years"
"1519892973-3434","https://www.planespotters.net/airline/United-Airlines?p=9","N62896","Boeing 737-924(ER)(WL)","C20Y159","27. Oct 2016","0896","1.4 Years"
"1519892988-3738","https://www.planespotters.net/airline/United-Airlines?p=3","N431UA","Airbus A320-232","C12Y138","01. Mar 1996","4631","22.2 Years"
"1519892981-3590","https://www.planespotters.net/airline/United-Airlines?p=6","N35236","Boeing 737-824(WL)","C16Y150","01. Oct 2010","0236","18.5 Years"
"1519892973-3447","https://www.planespotters.net/airline/United-Airlines?p=9","N66837","Boeing 737-924(ER)(WL)","C20Y159","21. Nov 2014","0837","3.3 Years"
"1519892985-3710","https://www.planespotters.net/airline/United-Airlines?p=4","N14735","Boeing 737-724(WL)","C12Y114","01. Oct 2010","0735","18.5 Years"
"1519892971-3406","https://www.planespotters.net/airline/United-Airlines?p=10","N79402","Boeing 737-924(WL)","C20Y159","01. Oct 2010","0402","16.8 Years"
"1519892958-3138","https://www.planespotters.net/airline/United-Airlines?p=15","N24973","Boeing 787-9 Dreamliner","C48Y204","13. Feb 2018","0973","0.1 Years"
"1519892988-3772","https://www.planespotters.net/airline/United-Airlines?p=3","N466UA","Airbus A320-232","C12Y138","22. Nov 2000","4666","17.4 Years"
"1519892993-3844","https://www.planespotters.net/airline/United-Airlines?p=1","N810UA","Airbus A319-131","C8Y120","29. Jun 1998","4010","19.8 Years"
"1519892958-3151","https://www.planespotters.net/airline/United-Airlines?p=15","N29968","Boeing 787-9 Dreamliner","C48Y204","05. Jan 2017","0968","1.2 Years"
"1519892993-3851","https://www.planespotters.net/airline/United-Airlines?p=1","N817UA","Airbus A319-131","C8Y120","08. Sep 1998","4017","19.6 Years"
