web-scraper-order,web-scraper-start-url,Reg,Aircraft Type,Config,Delivered,Fleet Number,Age
"1519893814-4606","https://www.planespotters.net/airline/British-Airways?p=4","G-VIIC","Boeing 777-236(ER)","F14C48W40Y122","06. Feb 1997","null","21.2 Years"
"1519893821-4786","https://www.planespotters.net/airline/British-Airways?p=1","G-EUPW","Airbus A319-131","CY132","06. Mar 2001","null","17.1 Years"
"1519893814-4613","https://www.planespotters.net/airline/British-Airways?p=4","G-VIIK","Boeing 777-236(ER)","F14C48W40Y122","03. Feb 1998","null","20.1 Years"
"1519893819-4739","https://www.planespotters.net/airline/British-Airways?p=2","G-MEDK","Airbus A320-232","CY168","18. Oct 2012","null","12.8 Years"
"1519893816-4649","https://www.planespotters.net/airline/British-Airways?p=3","G-EUXL","Airbus A321-231","CY205","21. Sep 2007","null","10.5 Years"
"1519893816-4685","https://www.planespotters.net/airline/British-Airways?p=3","G-CIVE","Boeing 747-436","F14C52W36Y235","20. Dec 1994","null","23.2 Years"
"1519893811-4541","https://www.planespotters.net/airline/British-Airways?p=5","G-STBC","Boeing 777-36N(ER)","F14C56W44Y183","04. Nov 2010","null","7.4 Years"
"1519893821-4787","https://www.planespotters.net/airline/British-Airways?p=1","G-EUPX","Airbus A319-131","CY132","14. Dec 2001","null","17.0 Years"
"1519893819-4693","https://www.planespotters.net/airline/British-Airways?p=2","G-EUUN","Airbus A320-232","CY168","31. Jan 2003","null","15.3 Years"
"1519893819-4703","https://www.planespotters.net/airline/British-Airways?p=2","G-EUUY","Airbus A320-232","CY168","18. Sep 2008","null","9.5 Years"
"1519893811-4565","https://www.planespotters.net/airline/British-Airways?p=5","G-ZBKD","Boeing 787-9 Dreamliner","F8C42W39Y127","23. Nov 2015","null","2.3 Years"
"1519893821-4778","https://www.planespotters.net/airline/British-Airways?p=1","G-EUPN","Airbus A319-131","CY132","10. Jul 2000","null","17.7 Years"
"1519893819-4712","https://www.planespotters.net/airline/British-Airways?p=2","G-EUYH","Airbus A320-232","CY168","15. Apr 2010","null","7.9 Years"
"1519893821-4748","https://www.planespotters.net/airline/British-Airways?p=1","G-DBCC","Airbus A319-131","CY144","29. May 2012","null","14.0 Years"
"1519893814-4585","https://www.planespotters.net/airline/British-Airways?p=4","G-CIVO","Boeing 747-436","F14C52W36Y235","05. Dec 1997","null","20.3 Years"
"1519893821-4776","https://www.planespotters.net/airline/British-Airways?p=1","G-EUPL","Airbus A319-131","CY143","08. Jun 2000","null","17.8 Years"
"1519893816-4651","https://www.planespotters.net/airline/British-Airways?p=3","G-MEDF","Airbus A321-231","C23Y131","31. Oct 2012","null","16.1 Years"
"1519893821-4745","https://www.planespotters.net/airline/British-Airways?p=1","G-EUNA","Airbus A318-112","C32","28. Aug 2009","null","8.5 Years"
"1519893814-4588","https://www.planespotters.net/airline/British-Airways?p=4","G-CIVS","Boeing 747-436","F14C86W30Y145","13. Mar 1998","null","20.0 Years"
"1519893819-4696","https://www.planespotters.net/airline/British-Airways?p=2","G-EUUR","Airbus A320-232","CY168","29. Jul 2003","null","14.8 Years"
"1519893819-4740","https://www.planespotters.net/airline/British-Airways?p=2","G-MIDO","Airbus A320-232","CY168","13. Nov 2012","null","15.0 Years"
"1519893814-4627","https://www.planespotters.net/airline/British-Airways?p=4","G-YMMA","Boeing 777-236(ER)","C48W24Y203","07. Jan 2000","null","18.5 Years"
"1519893821-4763","https://www.planespotters.net/airline/British-Airways?p=1","G-EUOG","Airbus A319-131","CY132","23. Oct 2001","null","16.4 Years"
"1519893819-4714","https://www.planespotters.net/airline/British-Airways?p=2","G-EUYJ","Airbus A320-232","CY168","28. Oct 2010","null","7.4 Years"
"1519893814-4609","https://www.planespotters.net/airline/British-Airways?p=4","G-VIIF","Boeing 777-236(ER)","F14C48W40Y122","18. Mar 1997","null","21.0 Years"
"1519893811-4548","https://www.planespotters.net/airline/British-Airways?p=5","G-STBJ","Boeing 777-336(ER)","F14C56W44Y183","06. Mar 2014","null","4.0 Years"
"1519893814-4596","https://www.planespotters.net/airline/British-Airways?p=4","G-BNWA","Boeing 767-336(ER)","CY259","25. Apr 1990","null","28.8 Years"
"1519893816-4677","https://www.planespotters.net/airline/British-Airways?p=3","G-BYGD","Boeing 747-436","F14C86W30Y145","26. Jan 1999","null","19.1 Years"
"1519893811-4563","https://www.planespotters.net/airline/British-Airways?p=5","G-ZBKB","Boeing 787-9 Dreamliner","F8C42W39Y127","20. Oct 2015","null","2.4 Years"
"1519893811-4549","https://www.planespotters.net/airline/British-Airways?p=5","G-STBK","Boeing 777-336(ER)","F14C56W44Y183","28. May 2014","null","3.8 Years"
"1519893811-4561","https://www.planespotters.net/airline/British-Airways?p=5","G-ZBJK","Boeing 787-8 Dreamliner","C35W25Y154","(On Order)","null",""
"1519893811-4559","https://www.planespotters.net/airline/British-Airways?p=5","G-ZBJI","Boeing 787-8 Dreamliner","C35W25Y154","26. Sep 2017","null","0.5 Years"
"1519893811-4578","https://www.planespotters.net/airline/British-Airways?p=5","G-ZBKR","Boeing 787-9 Dreamliner","F8C42W39Y127","(On Order)","null",""
"1519893816-4689","https://www.planespotters.net/airline/British-Airways?p=3","G-CIVI","Boeing 747-436","F14C86W30Y145","02. May 1996","null","21.9 Years"
"1519893814-4614","https://www.planespotters.net/airline/British-Airways?p=4","G-VIIL","Boeing 777-236(ER)","F14C48W40Y122","13. Mar 1998","null","20.0 Years"
"1519893821-4775","https://www.planespotters.net/airline/British-Airways?p=1","G-EUPK","Airbus A319-131","CY143","30. May 2000","null","17.8 Years"
"1519893814-4601","https://www.planespotters.net/airline/British-Airways?p=4","G-BZHB","Boeing 767-336(ER)","CY259","30. May 1998","null","19.8 Years"
"1519893819-4708","https://www.planespotters.net/airline/British-Airways?p=2","G-EUYD","Airbus A320-232","CY168","16. Dec 2008","null","9.3 Years"
"1519893819-4711","https://www.planespotters.net/airline/British-Airways?p=2","G-EUYG","Airbus A320-232","CY168","18. Mar 2010","null","8.0 Years"
"1519893816-4671","https://www.planespotters.net/airline/British-Airways?p=3","G-BNLN","Boeing 747-436","F14C52W36Y235","27. Jul 1990","null","27.6 Years"
"1519893821-4758","https://www.planespotters.net/airline/British-Airways?p=1","G-EUOB","Airbus A319-131","CY132","04. Jul 2001","null","16.7 Years"
"1519893819-4732","https://www.planespotters.net/airline/British-Airways?p=2","G-GATL","Airbus A320-232","CY171","21. Nov 2014","null","15.6 Years"
"1519893821-4794","https://www.planespotters.net/airline/British-Airways?p=1","G-EUUE","Airbus A320-232","CY168","30. May 2002","null","15.9 Years"
"1519893819-4692","https://www.planespotters.net/airline/British-Airways?p=2","G-EUUM","Airbus A320-232","CY168","23. Dec 2002","null","15.3 Years"
"1519893821-4761","https://www.planespotters.net/airline/British-Airways?p=1","G-EUOE","Airbus A319-131","CY132","05. Sep 2001","null","16.6 Years"
"1519893819-4701","https://www.planespotters.net/airline/British-Airways?p=2","G-EUUW","Airbus A320-232","CY168","02. Jun 2008","null","9.8 Years"
"1519893816-4653","https://www.planespotters.net/airline/British-Airways?p=3","G-MEDJ","Airbus A321-231","C23Y131","28. Oct 2012","null","13.9 Years"
"1519893816-4656","https://www.planespotters.net/airline/British-Airways?p=3","G-MEDN","Airbus A321-231","C23Y131","20. Sep 2012","null","9.8 Years"
"1519893816-4674","https://www.planespotters.net/airline/British-Airways?p=3","G-BYGA","Boeing 747-436","F14C86W30Y145","14. Dec 1998","null","19.3 Years"
"1519893816-4659","https://www.planespotters.net/airline/British-Airways?p=3","G-XLEB","Airbus A380-841","F14C97W55Y303","19. Sep 2013","null","5.1 Years"
"1519893819-4716","https://www.planespotters.net/airline/British-Airways?p=2","G-EUYL","Airbus A320-232","CY168","01. Jun 2011","null","6.8 Years"
"1519893814-4594","https://www.planespotters.net/airline/British-Airways?p=4","G-CIVY","Boeing 747-436","F14C86W30Y145","29. Sep 1998","null","19.4 Years"
"1519893816-4645","https://www.planespotters.net/airline/British-Airways?p=3","G-EUXH","Airbus A321-231","CY205","17. Dec 2004","null","13.3 Years"
"1519893819-4702","https://www.planespotters.net/airline/British-Airways?p=2","G-EUUX","Airbus A320-232","CY168","11. Jul 2008","null","9.7 Years"
"1519893819-4724","https://www.planespotters.net/airline/British-Airways?p=2","G-EUYU","Airbus A320-232(WL)","CY168","20. Mar 2014","null","4.0 Years"
"1519893816-4635","https://www.planespotters.net/airline/British-Airways?p=3","G-TTOB","Airbus A320-232","CY168","13. Mar 2009","null","16.2 Years"
"1519893814-4602","https://www.planespotters.net/airline/British-Airways?p=4","G-BZHC","Boeing 767-336(ER)","CY259","29. Jun 1998","null","19.7 Years"
"1519893816-4681","https://www.planespotters.net/airline/British-Airways?p=3","G-CIVA","Boeing 747-436","F14C52W36Y235","22. Mar 1993","null","25.0 Years"
"1519893821-4768","https://www.planespotters.net/airline/British-Airways?p=1","G-EUPC","Airbus A319-131","CY143","12. Nov 1999","null","18.3 Years"
"1519893816-4637","https://www.planespotters.net/airline/British-Airways?p=3","G-TTNA","Airbus A320-251N","","(On Order)","null",""
"1519893814-4625","https://www.planespotters.net/airline/British-Airways?p=4","G-VIIX","Boeing 777-236(ER)","F14C48W40Y122","11. Aug 1999","null","18.6 Years"
