web-scraper-order,web-scraper-start-url,Reg,Aircraft Type,Config,Delivered,Fleet Number,Age
"1519894520-5729","https://www.planespotters.net/airline/China-Southern-Airlines?p=7","B-5233","Boeing 737-71B(WL)","C8W24Y88","16. Oct 2006","null","11.4 Years"
"1519894515-5642","https://www.planespotters.net/airline/China-Southern-Airlines?p=9","B-5641","Boeing 737-81B(WL)","C8W24Y132","18. Jan 2012","null","6.2 Years"
"1519894523-5776","https://www.planespotters.net/airline/China-Southern-Airlines?p=6","B-6532","Airbus A330-223","F4C24W48Y142","30. Aug 2011","null","6.6 Years"
"1519894510-5552","https://www.planespotters.net/airline/China-Southern-Airlines?p=11","B-3216","Embraer ERJ-190LR (ERJ-190-100 LR)","C6W16Y76","26. Feb 2013","null","5.2 Years"
"1519894530-5970","https://www.planespotters.net/airline/China-Southern-Airlines?p=3","B-1616","Airbus A321-231","C12W24Y143","22. Jan 2015","null","3.1 Years"
"1519894518-5677","https://www.planespotters.net/airline/China-Southern-Airlines?p=8","B-1916","Boeing 737-81B(WL)","C8W24Y132","16. Jan 2014","null","4.1 Years"
"1519894515-5643","https://www.planespotters.net/airline/China-Southern-Airlines?p=9","B-5643","Boeing 737-81B(WL)","C8W24Y132","10. May 2012","null","5.8 Years"
"1519894518-5701","https://www.planespotters.net/airline/China-Southern-Airlines?p=8","B-5040","Boeing 737-81B(WL)","C8W24Y129","03. Sep 2003","null","14.7 Years"
"1519894518-5673","https://www.planespotters.net/airline/China-Southern-Airlines?p=8","B-1776","Boeing 737-81B(WL)","C8W24Y132","15. May 2015","null","2.8 Years"
"1519894525-5849","https://www.planespotters.net/airline/China-Southern-Airlines?p=5","B-8869","Airbus A321-211(WL)","C12W24Y143","13. Mar 2017","null","1.0 Years"
"1519894523-5770","https://www.planespotters.net/airline/China-Southern-Airlines?p=6","B-6135","Airbus A330-223","F4C24W48Y142","31. Mar 2010","null","8.0 Years"
"1519894523-5774","https://www.planespotters.net/airline/China-Southern-Airlines?p=6","B-6528","Airbus A330-223","F4C24W48Y142","23. Feb 2011","null","7.1 Years"
"1519894525-5828","https://www.planespotters.net/airline/China-Southern-Airlines?p=5","B-6663","Airbus A321-211","C12W24Y143","17. Jun 2010","null","7.7 Years"
"1519894525-5817","https://www.planespotters.net/airline/China-Southern-Airlines?p=5","B-6625","Airbus A321-231","C12W24Y143","10. Feb 2010","null","8.1 Years"
"1519894515-5620","https://www.planespotters.net/airline/China-Southern-Airlines?p=9","B-5192","Boeing 737-81B(WL)","C8W24Y132","24. May 2007","null","10.8 Years"
"1519894532-5976","https://www.planespotters.net/airline/China-Southern-Airlines?p=2","B-6253","Airbus A320-214","C8W24Y120","08. Sep 2005","null","12.6 Years"
"1519894510-5516","https://www.planespotters.net/airline/China-Southern-Airlines?p=11","B-2009","Boeing 777-31B(ER)","F4C34W44Y227","18. Dec 2014","null","3.3 Years"
"1519894518-5707","https://www.planespotters.net/airline/China-Southern-Airlines?p=8","B-5122","Boeing 737-83N(WL)","C8W21Y130","15. Mar 2006","null","15.9 Years"
"1519894525-5851","https://www.planespotters.net/airline/China-Southern-Airlines?p=5","B-8966","Airbus A321-211(WL)","C12W24Y143","03. May 2017","null","0.9 Years"
"1519894528-5898","https://www.planespotters.net/airline/China-Southern-Airlines?p=4","B-6307","Airbus A321-231","C12W24Y143","03. Apr 2007","null","11.0 Years"
"1519894510-5517","https://www.planespotters.net/airline/China-Southern-Airlines?p=11","B-2029","Boeing 777-31B(ER)","F4C34W44Y227","26. Aug 2015","null","2.6 Years"
"1519894513-5588","https://www.planespotters.net/airline/China-Southern-Airlines?p=10","B-7996","Boeing 737-81B(WL)","C8W24Y132","25. Oct 2016","null","1.4 Years"
"1519894523-5790","https://www.planespotters.net/airline/China-Southern-Airlines?p=6","B-5965","Airbus A330-323","C12W24Y242","29. Jan 2015","null","3.1 Years"
"1519894530-5968","https://www.planespotters.net/airline/China-Southern-Airlines?p=3","B-1605","Airbus A321-231","C12W24Y143","01. Dec 2014","null","3.3 Years"
