web-scraper-order,web-scraper-start-url,Reg,Aircraft Type,Config,Delivered,Fleet Number,Age
"1519893958-5023","https://www.planespotters.net/airline/Lufthansa?p=2","D-AIZN","Airbus A320-214","CY168","23. Jan 2013","null","5.2 Years"
"1519893953-4903","https://www.planespotters.net/airline/Lufthansa?p=4","D-AIKA","Airbus A330-343","C42W28Y185","03. Mar 2004","null","14.1 Years"
"1519893948-4817","https://www.planespotters.net/airline/Lufthansa?p=6","D-ABYF","Boeing 747-830","F8C80W32Y244","23. Oct 2012","null","5.4 Years"
"1519893956-4952","https://www.planespotters.net/airline/Lufthansa?p=3","D-AIRP","Airbus A321-131","CY205","31. Jan 1996","null","22.3 Years"
"1519893953-4916","https://www.planespotters.net/airline/Lufthansa?p=4","D-AIKN","Airbus A330-343","F8C48Y165","21. May 2008","null","9.9 Years"
"1519893961-5060","https://www.planespotters.net/airline/Lufthansa?p=1","D-AILW","Airbus A319-114","CY138","03. Aug 1998","null","19.7 Years"
"1519893951-4845","https://www.planespotters.net/airline/Lufthansa?p=5","D-AIHF","Airbus A340-642","F8C44W32Y213","06. Feb 2004","null","14.1 Years"
"1519893956-4974","https://www.planespotters.net/airline/Lufthansa?p=3","D-AIDO","Airbus A321-231","CY205","17. Jan 2012","null","6.1 Years"
"1519893956-4959","https://www.planespotters.net/airline/Lufthansa?p=3","D-AIRY","Airbus A321-131","CY205","04. Nov 1998","null","19.4 Years"
"1519893961-5071","https://www.planespotters.net/airline/Lufthansa?p=1","D-AIPL","Airbus A320-211","CY168","09. Feb 2004
(20. Feb 1990)","null","28.2 Years"
"1519893953-4893","https://www.planespotters.net/airline/Lufthansa?p=4","D-AISO","Airbus A321-231","CY205","25. Aug 2008","null","9.5 Years"
"1519893958-5020","https://www.planespotters.net/airline/Lufthansa?p=2","D-AIZI","Airbus A320-214","CY168","18. Aug 2010","null","7.6 Years"
"1519893951-4854","https://www.planespotters.net/airline/Lufthansa?p=5","D-AIHU","Airbus A340-642","F8C44W32Y213","29. May 2008","null","9.8 Years"
"1519893951-4856","https://www.planespotters.net/airline/Lufthansa?p=5","D-AIHW","Airbus A340-642","F8C44W32Y213","22. Dec 2008","null","9.2 Years"
"1519893958-5028","https://www.planespotters.net/airline/Lufthansa?p=2","D-AIZY","Airbus A320-214(WL)","CY168","09. Sep 2013","null","4.5 Years"
"1519893958-5031","https://www.planespotters.net/airline/Lufthansa?p=2","D-AINB","Airbus A320-271N","CY180","29. Mar 2016","null","2.1 Years"
"1519893953-4888","https://www.planespotters.net/airline/Lufthansa?p=4","D-AISI","Airbus A321-231","CY205","12. Dec 2007","null","10.2 Years"
"1519893958-4988","https://www.planespotters.net/airline/Lufthansa?p=2","D-AIUE","Airbus A320-214(WL)","CY168","28. Apr 2014","null","3.9 Years"
"1519893956-4972","https://www.planespotters.net/airline/Lufthansa?p=3","D-AIDM","Airbus A321-231","CY205","16. Nov 2011","null","6.3 Years"
"1519893956-4979","https://www.planespotters.net/airline/Lufthansa?p=3","D-AIDV","Airbus A321-231","CY205","19. Dec 2012","null","5.2 Years"
"1519893956-4951","https://www.planespotters.net/airline/Lufthansa?p=3","D-AIRO","Airbus A321-131","CY205","11. Dec 1995","null","22.3 Years"
"1519893951-4880","https://www.planespotters.net/airline/Lufthansa?p=5","D-AIMK","Airbus A380-841","F8C78W52Y371","28. Mar 2014","null","4.4 Years"
"1519893953-4892","https://www.planespotters.net/airline/Lufthansa?p=4","D-AISN","Airbus A321-231","CY205","21. Jul 2008","null","9.6 Years"
"1519893956-4938","https://www.planespotters.net/airline/Lufthansa?p=3","D-AINI","Airbus A320-271N","CY180","23. Oct 2017","null","0.4 Years"
"1519893961-5067","https://www.planespotters.net/airline/Lufthansa?p=1","D-AIPE","Airbus A320-211","CY168","31. Oct 1993
(15. Dec 1989)","null","28.5 Years"
"1519893948-4827","https://www.planespotters.net/airline/Lufthansa?p=6","D-ABYP","Boeing 747-830","F8C80W32Y244","25. Jun 2014","null","3.8 Years"
"1519893961-5078","https://www.planespotters.net/airline/Lufthansa?p=1","D-AIQA","Airbus A320-211","CY168","12. Apr 1991","null","27.1 Years"
"1519893958-4999","https://www.planespotters.net/airline/Lufthansa?p=2","D-AIUP","Airbus A320-214(WL)","CY180","23. Mar 2016","null","2.4 Years"
"1519893948-4824","https://www.planespotters.net/airline/Lufthansa?p=6","D-ABYM","Boeing 747-830","F8C80W32Y244","28. Feb 2014","null","4.1 Years"
"1519893951-4841","https://www.planespotters.net/airline/Lufthansa?p=5","D-AIHB","Airbus A340-642","F8C44W32Y213","25. Nov 2003","null","14.4 Years"
"1519893956-4936","https://www.planespotters.net/airline/Lufthansa?p=3","D-AING","Airbus A320-271N","CY180","08. Sep 2017","null","0.6 Years"
"1519893956-4966","https://www.planespotters.net/airline/Lufthansa?p=3","D-AIDG","Airbus A321-231","CY205","11. Apr 2011","null","6.9 Years"
"1519893951-4834","https://www.planespotters.net/airline/Lufthansa?p=5","D-AIGU","Airbus A340-313","F8C36Y197","18. Feb 2000","null","18.1 Years"
"1519893958-5015","https://www.planespotters.net/airline/Lufthansa?p=2","D-AIZD","Airbus A320-214","CY168","16. Feb 2010","null","8.1 Years"
"1519893958-5029","https://www.planespotters.net/airline/Lufthansa?p=2","D-AIZZ","Airbus A320-214(WL)","CY168","04. Nov 2013","null","4.4 Years"
"1519893951-4879","https://www.planespotters.net/airline/Lufthansa?p=5","D-AIMJ","Airbus A380-841","F8C78W52Y371","13. Jun 2012","null","6.3 Years"
"1519893958-4984","https://www.planespotters.net/airline/Lufthansa?p=2","D-AIUA","Airbus A320-214(WL)","CY168","15. Jan 2014","null","4.2 Years"
"1519893948-4823","https://www.planespotters.net/airline/Lufthansa?p=6","D-ABYL","Boeing 747-830","F8C80W32Y244","06. Feb 2014","null","4.2 Years"
"1519893953-4895","https://www.planespotters.net/airline/Lufthansa?p=4","D-AISQ","Airbus A321-231","CY205","10. Jun 2009","null","8.7 Years"
"1519893961-5056","https://www.planespotters.net/airline/Lufthansa?p=1","D-AILR","Airbus A319-114","CY138","19. Sep 1997","null","20.5 Years"
